          Energy                up                   down
         -4.07200000         21.51151976         21.51165588
         -4.06900000         20.36302898         20.36316844
         -4.06600000         19.21453821         19.21468100
         -4.06300000         18.06604743         18.06619355
         -4.06000000         16.91755665         16.91770611
         -4.05700000         15.76906588         15.76921867
         -4.05400000         14.62057510         14.62073123
         -4.05100000         13.47208432         13.47224378
         -4.04800000         12.32359355         12.32375634
         -4.04500000         11.17510277         11.17526890
         -4.04200000         10.02661199         10.02678145
         -4.03900000          8.87812122          8.87829401
         -4.03600000          7.72963044          7.72980657
         -4.03300000          2.37697015          2.37702365
         -4.03000000          1.96479910          1.96485179
         -4.02700000         21.56391364         21.56353801
         -4.02400000         23.21552578         23.21514465
         -4.02100000         24.86713792         24.86675129
         -4.01800000         59.33917880         59.33834913
         -4.01500000         63.05180881         63.05094822
         -4.01200000         67.06926292         67.06837191
         -4.00900000        142.83293839        142.83205563
         -4.00600000        133.22222092        133.22402351
         -4.00300000        149.68746910        149.68715818
         -4.00000000        150.47045565        150.47002105
         -3.99700000        110.41030080        110.41006929
         -3.99400000         70.91269927         70.91255474
         -3.99100000         71.99387463         71.99375472
         -3.98800000        173.56534790        173.59640846
         -3.98500000          2.23475392          2.23305301
         -3.98200000         12.99085211         12.98915545
         -3.97900000         23.74695029         23.74525789
         -3.97600000         34.50304847         34.50136034
         -3.97300000         84.22046770         84.22152973
         -3.97000000         78.31071092         78.31177394
         -3.96700000        104.68982901        104.69187785
         -3.96400000         88.15378254         88.15591218
         -3.96100000         71.61773608         71.61994652
         -3.95800000         55.08168961         55.08398085
         -3.95500000         27.63430397         27.63560804
         -3.95200000        137.20530736        136.72342910
         -3.94900000         85.17639386         85.16836370
         -3.94600000         65.44589489         65.44622030
         -3.94300000         64.06169388         64.06196489
         -3.94000000         55.55631165         55.55603833
         -3.93700000         57.32163515         57.32131686
         -3.93400000         69.18517610         69.18491585
         -3.93100000         81.59365372         81.59321847
         -3.92800000         91.17751954         91.17878434
         -3.92500000         85.82877442         85.82973054
         -3.92200000        113.82981807        113.83188428
         -3.91900000        110.35897720        110.36083967
         -3.91600000         96.76287806         96.76503149
         -3.91300000         97.47609962         97.47726118
         -3.91000000         90.89798835         90.89913627
         -3.90700000         84.31987707         84.32101135
         -3.90400000        125.11628696        125.13737467
         -3.90100000         97.93546703         97.93725723
         -3.89800000         85.98543075         85.98709121
         -3.89500000         88.09700901         88.09803195
         -3.89200000         81.81727940         81.81836161
         -3.88900000         75.53754980         75.53869127
         -3.88600000         79.55380141         79.55386085
         -3.88300000         79.73185653         79.73179223
         -3.88000000         82.84958752         82.84928800
         -3.87700000         86.64480626         86.64355890
         -3.87400000         91.60069777         91.79419814
         -3.87100000         89.92169039         89.91859229
         -3.86800000        107.87615427        107.87305585
         -3.86500000        125.83061814        125.82751940
         -3.86200000        143.78508202        143.78198295
         -3.85900000        101.45771395        101.45600469
         -3.85600000        112.55255384        112.55092048
         -3.85300000        123.64739372        123.64583627
         -3.85000000        134.74223360        134.74075206
         -3.84700000        197.59290076        197.57193729
         -3.84400000        325.86465309        327.33120830
         -3.84100000        136.55083391        137.36864384
         -3.83800000         51.87397225         51.87270457
         -3.83500000         59.14340100         59.14210689
         -3.83200000         66.41282974         66.41150920
         -3.82900000         83.80063373         83.79703071
         -3.82600000        104.06269278        104.05977365
         -3.82300000         58.39164213         58.39098450
         -3.82000000         61.96187599         61.96121462
         -3.81700000         98.63462362         98.63563513
         -3.81400000        104.14487249        104.14415162
         -3.81100000        111.34562625        111.34498203
         -3.80800000        112.74475965        112.74656588
         -3.80500000        240.75651217        240.76664084
         -3.80200000        170.87948717        170.88893666
         -3.79900000        138.18889676        138.18898145
         -3.79600000        143.99921551        143.99578283
         -3.79300000        160.38270768        160.37852341
         -3.79000000         81.13984755         81.13717156
         -3.78700000        142.35890240        142.27526918
         -3.78400000        217.71563813        217.71012114
         -3.78100000        379.69908750        379.67084103
         -3.77800000        126.70122211        126.71258758
         -3.77500000         96.07669771         96.03395563
         -3.77200000         84.96754674         84.94617967
         -3.76900000        202.21931874        202.20186317
         -3.76600000        117.45364058        117.45419223
         -3.76300000         64.98324689         64.97864255
         -3.76000000        106.54937132        106.54237112
         -3.75700000         79.45171608         79.45066745
         -3.75400000        151.68038156        151.68085213
         -3.75100000        155.13317931        155.10261292
         -3.74800000        144.65999398        144.66404786
         -3.74500000        126.88828212        126.92228218
         -3.74200000        143.35564272        143.35102756
         -3.73900000        102.53779259        102.53835290
         -3.73600000        113.49312725        113.49489655
         -3.73300000        102.78910035        102.79080450
         -3.73000000        118.17938261        118.18057189
         -3.72700000        159.72891790        159.75562480
         -3.72400000        119.17016022        119.17016661
         -3.72100000        149.56331865        149.56545234
         -3.71800000        139.55225846        139.55417246
         -3.71500000        150.07644019        150.07905414
         -3.71200000        213.11231257        213.12476523
         -3.70900000        147.17968193        147.18075740
         -3.70600000        158.50249756        158.50270536
         -3.70300000        158.70723388        158.70743293
         -3.70000000        174.71454234        174.71551157
         -3.69700000        171.08875994        171.08956440
         -3.69400000        167.46297754        167.46361724
         -3.69100000        155.69474320        155.69658798
         -3.68800000        224.09478388        224.08990938
         -3.68500000        176.72229566        176.72390367
         -3.68200000        177.45079808        177.45881848
         -3.67900000        187.72086603        187.72155711
         -3.67600000        155.67679247        155.66477754
         -3.67300000        141.68964524        141.69130804
         -3.67000000        141.45101690        141.45626600
         -3.66700000        188.51049494        188.51203391
         -3.66400000        172.35042076        172.35120970
         -3.66100000        182.54384399        182.54204796
         -3.65800000        148.07536804        148.07598651
         -3.65500000        148.53767164        148.53907222
         -3.65200000        104.90407675        104.90632503
         -3.64900000        103.84472220        103.84085757
         -3.64600000        133.85862677        133.85422854
         -3.64300000        204.63288887        204.65110868
         -3.64000000        135.50635216        135.57535412
         -3.63700000        129.81422214        129.80884928
         -3.63400000        164.00679294        164.00011770
         -3.63100000        254.01450411        254.05005361
         -3.62800000        129.18401043        129.17957421
         -3.62500000        163.98358699        163.98997622
         -3.62200000        108.95346694        108.95611203
         -3.61900000        104.21492852        104.21021079
         -3.61600000        108.26431427        108.27430186
         -3.61300000        462.83976468        462.98878143
         -3.61000000        715.76550050        715.61373687
         -3.60700000         97.34861676         97.34407552
         -3.60400000        104.40025629        104.39235097
         -3.60100000         73.45169086         73.44629374
         -3.59800000         51.91624101         51.91534509
         -3.59500000         84.25462069         84.24820104
         -3.59200000        124.11970656        124.11413018
         -3.58900000         42.14706746         42.14623158
         -3.58600000         48.27184961         48.27105084
         -3.58300000         54.39663176         54.39587010
         -3.58000000         66.19023350         66.18806053
         -3.57700000         83.12852871         83.12642942
         -3.57400000        100.06682392        100.06479831
         -3.57100000         92.42487922         92.42354262
         -3.56800000        106.91208321        106.91105998
         -3.56500000         81.56974806         81.56994401
         -3.56200000         69.22382432         69.22542640
         -3.55900000         57.70480806         57.70639819
         -3.55600000         46.54701644         46.54849637
         -3.55300000         35.60913895         35.61060554
         -3.55000000         13.61251938         13.61363976
         -3.54700000         36.49113985         36.49088932
         -3.54400000         38.59052814         38.59023800
         -3.54100000         40.68991643         40.68958667
         -3.53800000         42.78930473         42.78893534
         -3.53500000         44.88869302         44.88828402
         -3.53200000         41.18521369         41.18644118
         -3.52900000         30.18040388         30.18182218
         -3.52600000         27.28731882         27.28536868
         -3.52300000         64.47117433         64.48757015
         -3.52000000         72.21167387         72.20671666
         -3.51700000        101.45716134        101.46853543
         -3.51400000         50.00810590         49.98224201
         -3.51100000        236.96810086        237.00867621
         -3.50800000         94.42773091         94.42878197
         -3.50500000         84.23545698         84.23654718
         -3.50200000         74.04318304         74.04431239
         -3.49900000         59.29834259         59.29769028
         -3.49600000         63.69646685         63.69591312
         -3.49300000         68.09459112         68.09413597
         -3.49000000         67.36267415         67.36200615
         -3.48700000        139.10186144        139.09667272
         -3.48400000        155.66723605        155.66456017
         -3.48100000        166.32967491        166.33159897
         -3.47800000        154.07809017        154.07986126
         -3.47500000        141.82650543        141.82812354
         -3.47200000        129.57492069        129.57638583
         -3.46900000        229.87048089        229.86830477
         -3.46600000        234.72387362        234.73867267
         -3.46300000        142.87137003        142.87995284
         -3.46000000         97.74650658         97.74685559
         -3.45700000         95.60029976         95.60046396
         -3.45400000         99.56797721         99.56566338
         -3.45100000        124.03495190        124.03049242
         -3.44800000        737.65730834        735.36083950
         -3.44500000        117.10727247        117.10605257
         -3.44200000        374.24371981        374.30226689
         -3.43900000         72.66184750         72.67086810
         -3.43600000         75.46250468         75.46248888
         -3.43300000         93.26032517         93.25774391
         -3.43000000        182.42891031        182.41206743
         -3.42700000        191.28625178        191.29102372
         -3.42400000        149.04125080        149.04633613
         -3.42100000        376.33458990        376.00520880
         -3.41800000         91.60384034         91.60177839
         -3.41500000        125.87060753        125.82959290
         -3.41200000        105.92157461        105.91899853
         -3.40900000        124.78354709        124.78023924
         -3.40600000         84.67425905         84.67171328
         -3.40300000        100.99496252        100.99240003
         -3.40000000        210.27746454        210.31373983
         -3.39700000        100.45433505        100.45134258
         -3.39400000        120.34092916        120.33788369
         -3.39100000        132.95122720        132.99091530
         -3.38800000        146.81581039        146.83425935
         -3.38500000        315.75224769        315.71775673
         -3.38200000        165.61577478        165.65892687
         -3.37900000        121.91125248        121.91225083
         -3.37600000       1473.22249646       1488.41112708
         -3.37300000        178.31779035        178.32039852
         -3.37000000        156.73643755        156.73879880
         -3.36700000        180.27879303        180.28124736
         -3.36400000        174.07541805        174.07878636
         -3.36100000        172.01516699        172.01731610
         -3.35800000        161.08285029        161.08475692
         -3.35500000        159.84833464        159.84895375
         -3.35200000        154.57070416        154.57141523
         -3.34900000        155.48768516        155.48846981
         -3.34600000        192.73885570        192.74140234
         -3.34300000        176.20064737        176.20253739
         -3.34000000        162.83366984        162.83547027
         -3.33700000        177.16712740        177.16470203
         -3.33400000        208.02345647        208.02381200
         -3.33100000        164.26470970        164.26566870
         -3.32800000        159.79593304        159.79695735
         -3.32500000        182.87643343        182.87789594
         -3.32200000        176.68606040        176.68558989
         -3.31900000        169.21754927        169.21908357
         -3.31600000        196.20052221        196.20387104
         -3.31300000        173.34169471        173.34511325
         -3.31000000        159.76640957        159.76815327
         -3.30700000        146.83199813        146.83376105
         -3.30400000        168.18673393        168.19013672
         -3.30100000        204.45789710        204.46649555
         -3.29800000        136.18321245        136.19130557
         -3.29500000         88.30974762         88.30930299
         -3.29200000        215.01606096        214.98096519
         -3.28900000         86.72279172         86.72081163
         -3.28600000        112.60204882        112.59836309
         -3.28300000        148.90255768        148.89830075
         -3.28000000         68.73222101         68.73097859
         -3.27700000         33.80010606         33.79982669
         -3.27400000          7.03420782          7.03413097
         -3.27100000        191.45091243        191.45029379
         -3.26800000        340.56932263        340.50858029
         -3.26500000         29.30635063         29.29944974
         -3.26200000         70.83305121         70.82549541
         -3.25900000        419.45842207        420.81320084
         -3.25600000        131.42313813        131.41256895
         -3.25300000         53.70008472         53.69557867
         -3.25000000         90.83341377         90.82747356
         -3.24700000        381.39173293        382.33927045
         -3.24400000        102.60892279        102.60639685
         -3.24100000        120.16021187        120.15791387
         -3.23800000        137.71150095        137.70943089
         -3.23500000        127.19088103        127.18940872
         -3.23200000        116.01571320        116.01472759
         -3.22900000        123.58881433        123.58789984
         -3.22600000        133.23239610        133.23099492
         -3.22300000        104.47386692        104.47273772
         -3.22000000        115.29765489        115.29661057
         -3.21700000        126.15514321        126.15405098
         -3.21400000        139.23128825        139.23002759
         -3.21100000        134.22927800        134.22688089
         -3.20800000        155.51681562        155.51514057
         -3.20500000        154.51582962        154.51455821
         -3.20200000        125.16788206        125.16611685
         -3.19900000        130.35773673        130.35607164
         -3.19600000        121.07085563        121.06951997
         -3.19300000        118.43773505        118.43639980
         -3.19000000        127.21022680        127.20877893
         -3.18700000         94.58974967         94.58986524
         -3.18400000        118.56504826        118.56525818
         -3.18100000        123.66006790        123.66286306
         -3.17800000        113.55236290        113.55264531
         -3.17500000        110.13624287        110.13651773
         -3.17200000        106.43491828        106.43528006
         -3.16900000        111.76165558        111.76168037
         -3.16600000        115.42073181        115.42089540
         -3.16300000        114.24275194        114.24292130
         -3.16000000        113.06477208        113.06494720
         -3.15700000        111.88679221        111.88697310
         -3.15400000        110.70881234        110.70899901
         -3.15100000        121.33520665        121.33529895
         -3.14800000        121.02283374        121.02300353
         -3.14500000        126.56198996        126.56275576
         -3.14200000        122.85507073        122.85575870
         -3.13900000        119.29335023        119.29395486
         -3.13600000        116.34049398        116.34096706
         -3.13300000        118.46586377        118.46652980
         -3.13000000        114.27651027        114.27711225
         -3.12700000        117.99866661        117.99991525
         -3.12400000        108.52605743        108.52751697
         -3.12100000        112.51279398        112.51473770
         -3.11800000        111.57427588        111.57684492
         -3.11500000        303.13337043        303.29049593
         -3.11200000        141.88288410        141.88791779
         -3.10900000        127.96696687        127.97009174
         -3.10600000        178.29772711        178.30654429
         -3.10300000        133.55562906        133.56141748
         -3.10000000         98.33623398         98.34084906
         -3.09700000        447.22586004        446.13396840
         -3.09400000        165.77113941        165.77697523
         -3.09100000        156.96316586        156.96142864
         -3.08800000        140.19505119        140.16679154
         -3.08500000         54.15554211         54.16107616
         -3.08200000         52.57150844         52.57042845
         -3.07900000         44.86158484         44.87280552
         -3.07600000        100.85428640        100.85064423
         -3.07300000        115.57982554        115.57510347
         -3.07000000        331.92188620        331.93963130
         -3.06700000         28.50740008         28.50794678
         -3.06400000         33.34314143         33.33684713
         -3.06100000        142.60950824        142.59127573
         -3.05800000        105.35716014        105.35479772
         -3.05500000         70.68453585         70.67957480
         -3.05200000        160.20455165        160.21584368
         -3.04900000        107.86347457        107.87193429
         -3.04600000         57.10839099         57.11431507
         -3.04300000         17.49265626         17.49346781
         -3.04000000        144.93384934        144.93967236
         -3.03700000        127.06238897        127.07215224
         -3.03400000        112.71016407        112.69830490
         -3.03100000        152.78072011        152.79094002
         -3.02800000         71.36425473         71.37468026
         -3.02500000          8.99478952          8.99492007
         -3.02200000          7.85155519          7.85169920
         -3.01900000        204.89728864        204.85194056
         -3.01600000         51.56732347         51.56917361
         -3.01300000         45.47447974         45.47613768
         -3.01000000         39.38163601         39.38310176
         -3.00700000         57.79142109         57.78951690
         -3.00400000         82.78341217         82.78242948
         -3.00100000         75.46739514         75.46890499
         -2.99800000        245.64174830        245.89682308
         -2.99500000         33.18034328         33.18208425
         -2.99200000         19.64491484         19.64698732
         -2.98900000          6.10948639          6.11189039
         -2.98600000         28.85385574         28.85168216
         -2.98300000         43.56519396         43.56309272
         -2.98000000         58.27653219         58.27450328
         -2.97700000         72.98787042         72.98591384
         -2.97400000         89.65842950         89.65614190
         -2.97100000        158.62247926        158.63286175
         -2.96800000        174.74584612        174.74955449
         -2.96500000          9.40961494          9.40934894
         -2.96200000         12.43282587         12.42951476
         -2.95900000         41.83972836         41.83503612
         -2.95600000         78.21057329         78.20263436
         -2.95300000        121.43939289        121.43941465
         -2.95000000        109.16633014        109.16826084
         -2.94700000        100.06227407        100.05869380
         -2.94400000        165.82245353        165.82101321
         -2.94100000        212.78772115        212.79004214
         -2.93800000        175.25451941        175.25979623
         -2.93500000        171.68631327        171.70205749
         -2.93200000        104.49456603        104.49105687
         -2.92900000        131.76025469        131.75698767
         -2.92600000        102.57189269        102.56908618
         -2.92300000        116.95193545        116.95010453
         -2.92000000        135.23534017        135.23385496
         -2.91700000        147.78907997        150.54098653
         -2.91400000         88.46890228         88.46931000
         -2.91100000         89.55939162         89.55971835
         -2.90800000        138.62315399        138.39861967
         -2.90500000         80.60439389         80.60194221
         -2.90200000         97.57806980         97.57562298
         -2.89900000        157.06505024        157.05742421
         -2.89600000        177.69095180        177.69191985
         -2.89300000        188.64083785        188.64203439
         -2.89000000        168.13556869        168.14062052
         -2.88700000        126.02758754        126.03079102
         -2.88400000        911.06952279        922.61207030
         -2.88100000         83.15926138         83.16047321
         -2.87800000         76.98510008         76.98643645
         -2.87500000         88.42151345         88.42380283
         -2.87200000         70.62220787         70.62435919
         -2.86900000         71.73898926         71.74169576
         -2.86600000         62.09404660         62.09436494
         -2.86300000         74.53799880         74.53834259
         -2.86000000         75.07615715         75.07505492
         -2.85700000         82.34263743         82.34148695
         -2.85400000        106.46168858        106.46116763
         -2.85100000         95.88608224         95.88566512
         -2.84800000         97.68522530         97.68437095
         -2.84500000        100.65242627        100.65167312
         -2.84200000         69.72018635         69.71965971
         -2.83900000         72.21295063         72.21167937
         -2.83600000         83.92705171         83.92482840
         -2.83300000         88.23842951         88.23666418
         -2.83000000         99.63925032         99.63735436
         -2.82700000         99.04930985         99.04768168
         -2.82400000        108.88965794        108.88803429
         -2.82100000        118.54025791        118.53897229
         -2.81800000        126.33870980        126.33743465
         -2.81500000        129.63135468        129.63005299
         -2.81200000        127.05887243        127.05803958
         -2.80900000        132.58949253        132.58869808
         -2.80600000        131.93595783        131.93515462
         -2.80300000        122.18376460        122.19343896
         -2.80000000        123.62572583        123.62527188
         -2.79700000        117.50901097        117.50855390
         -2.79400000        116.91826853        116.91813499
         -2.79100000        105.09646840        105.09619792
         -2.78800000        106.64209970        106.64179191
         -2.78500000         95.16481317         95.16439343
         -2.78200000         97.03183157         97.03137223
         -2.77900000         96.56572314         96.56877834
         -2.77600000         95.94488660         95.94462199
         -2.77300000         68.94875136         68.94788952
         -2.77000000         74.81078591         74.80973144
         -2.76700000         83.02436886         83.02343967
         -2.76400000         89.46475580         89.46379181
         -2.76100000         95.90514273         95.90414395
         -2.75800000         92.07137654         92.07031496
         -2.75500000         62.83338222         62.83338540
         -2.75200000         64.47310977         64.47292475
         -2.74900000         75.92060630         75.92070471
         -2.74600000         86.94024828         86.94064953
         -2.74300000         96.56625322         96.56689626
         -2.74000000         93.00501632         93.00566212
         -2.73700000         98.88644453         98.88722834
         -2.73400000         93.71345257         93.71424779
         -2.73100000         88.54046061         88.54126724
         -2.72800000        104.41302898        104.41438940
         -2.72500000         95.72559714         95.72694972
         -2.72200000         84.68300224         84.68446282
         -2.71900000         75.13935767         75.14070984
         -2.71600000         67.33059777         67.33174982
         -2.71300000         60.59943234         60.60032164
         -2.71000000         55.85784742         55.85840734
         -2.70700000         51.83719468         51.83774520
         -2.70400000         47.81654195         47.81708306
         -2.70100000         43.80726858         43.80772735
         -2.69800000         41.38223499         41.38231130
         -2.69500000         41.33938154         41.33938200
         -2.69200000         80.15549598         80.15951080
         -2.68900000         54.46081561         54.46395856
         -2.68600000         45.95098639         45.95410144
         -2.68300000         39.20763288         39.20829563
         -2.68000000         68.31390593         68.31615021
         -2.67700000         54.45750414         54.45963352
         -2.67400000        191.03009481        191.67531156
         -2.67100000         45.99843414         45.99960734
         -2.66800000         38.10678832         38.10770383
         -2.66500000         35.16889264         35.16932609
         -2.66200000        190.14364184        190.11507355
         -2.65900000         51.37561875         51.37639750
         -2.65600000        280.60292676        280.76224496
         -2.65300000         69.44905464         69.45043472
         -2.65000000         60.46174764         60.46314591
         -2.64700000         51.47444064         51.47585711
         -2.64400000        118.39252325        118.40939928
         -2.64100000         65.44530461         65.44671178
         -2.63800000         55.74762310         55.74906874
         -2.63500000         46.04994158         46.05142570
         -2.63200000         59.31875819         59.31916129
         -2.62900000         56.78632895         56.78685525
         -2.62600000         54.33387251         54.33408447
         -2.62300000         82.78158777         82.78068381
         -2.62000000         89.72363829         89.72284828
         -2.61700000         96.66568880         96.66501275
         -2.61400000         47.45580270         47.46348311
         -2.61100000         45.00554611         45.00501486
         -2.60800000         40.03406700         40.03587422
         -2.60500000         29.35748614         29.35926150
         -2.60200000          8.48096497          8.49348216
         -2.59900000         12.96825546         12.96537548
         -2.59600000         31.68122031         31.67798000
         -2.59300000         50.39418515         50.39058452
         -2.59000000         34.75006526         34.74868418
         -2.58700000         44.35265575         44.35130147
         -2.58400000         60.63766465         60.63514434
         -2.58100000         77.40460161         77.40174805
         -2.57800000         99.34729610         99.34379680
         -2.57500000         83.91144637         83.90911481
         -2.57200000         97.29046428         97.28813665
         -2.56900000         83.18913287         83.18825311
         -2.56600000         89.15450625         89.15366623
         -2.56300000         88.47329778         88.47230625
         -2.56000000         70.44143046         70.44137435
         -2.55700000         62.84615404         62.84583731
         -2.55400000         65.15588596         65.15559699
         -2.55100000         67.46561788         67.46535667
         -2.54800000         56.85578931         56.85542808
         -2.54500000         59.26904647         59.26871632
         -2.54200000         61.68230364         61.68200455
         -2.53900000         64.09556080         64.09529279
         -2.53600000         69.20173256         69.19653533
         -2.53300000         72.91858026         72.91871127
         -2.53000000         73.44192239         73.44205293
         -2.52700000         60.49002952         60.49037128
         -2.52400000         38.02523861         38.02582884
         -2.52100000         33.85760929         33.85814090
         -2.51800000         31.57530233         31.57534428
         -2.51500000         30.56455808         30.56457287
         -2.51200000         30.74597434         30.74564352
         -2.50900000         34.04375968         34.04320152
         -2.50600000         37.35556601         37.35501701
         -2.50300000         40.66737235         40.66683250
         -2.50000000         43.97917869         43.97864799
         -2.49700000         47.29098503         47.29046349
         -2.49400000         50.60279137         50.60227898
         -2.49100000         53.91459770         53.91409447
         -2.48800000         59.50036120         59.49908527
         -2.48500000         67.81669985         67.81544816
         -2.48200000         64.89453207         64.89339938
         -2.47900000         60.58867759         60.58789796
         -2.47600000         65.95174908         65.95097999
         -2.47300000         71.31482056         71.31406202
         -2.47000000         76.67789205         76.67714404
         -2.46700000         58.75066627         58.75068061
         -2.46400000         59.48339288         59.48345512
         -2.46100000         59.34113449         59.34116028
         -2.45800000         56.94224977         56.94227386
         -2.45500000         57.06466155         57.06468128
         -2.45200000         49.98905631         49.98881864
         -2.44900000         51.78957106         51.78932105
         -2.44600000         53.59008582         53.58982345
         -2.44300000         47.87771911         47.87746196
         -2.44000000         49.61421935         49.61395084
         -2.43700000         53.20986737         53.20922876
         -2.43400000         49.49623073         49.49551131
         -2.43100000         53.58256749         53.58182903
         -2.42800000         57.66890425         57.66814675
         -2.42500000         61.89274190         61.89048745
         -2.42200000         75.15583179         75.15348478
         -2.41900000         89.01826029         89.01516812
         -2.41600000        442.53511671        440.69510666
         -2.41300000         58.99133919         58.98987103
         -2.41000000         54.22298783         54.22185389
         -2.40700000         62.59380999         62.59197335
         -2.40400000         74.63115725         74.62919112
         -2.40100000         64.24316722         64.24165950
         -2.39800000         53.16163817         53.16081216
         -2.39500000         57.83288368         57.83195350
         -2.39200000         62.50412918         62.50309484
         -2.38900000         40.77242699         40.77260714
         -2.38600000         39.57223771         39.57241952
         -2.38300000         38.37204843         38.37223190
         -2.38000000         37.17185914         37.17204427
         -2.37700000         35.97166986         35.97185665
         -2.37400000         34.77148057         34.77166903
         -2.37100000         55.83549619         55.83611351
         -2.36800000         51.14316392         51.14379543
         -2.36500000         46.45083165         46.45147735
         -2.36200000         41.75849938         41.75915927
         -2.35900000         37.32028529         37.32049926
         -2.35600000         35.94741589         35.94763176
         -2.35300000         34.57454649         34.57476427
         -2.35000000         48.72245386         48.72307757
         -2.34700000         45.01506242         45.01567424
         -2.34400000         49.84931949         49.85025599
         -2.34100000         43.77348863         43.77443303
         -2.33800000         37.70368702         37.70462617
         -2.33500000         31.70581633         31.70676338
         -2.33200000         57.57404522         57.57693434
         -2.32900000         46.09460857         46.09697728
         -2.32600000         31.70552725         31.70791613
         -2.32300000         19.63190660         19.63380624
         -2.32000000         19.83125911         19.83104291
         -2.31700000         20.99038018         20.99016283
         -2.31400000         22.14950125         22.14928275
         -2.31100000         28.62397592         28.62366525
         -2.30800000         35.49279697         35.49227357
         -2.30500000         38.35174514         38.35121938
         -2.30200000         41.43629747         41.43555014
         -2.29900000         45.30289016         45.30214361
         -2.29600000         49.16948284         49.16873707
         -2.29300000         53.03607553         53.03533053
         -2.29000000         56.90266821         56.90192399
         -2.28700000         60.97453928         60.97359958
         -2.28400000         65.85197922         65.85104506
         -2.28100000         70.72941916         70.72849053
         -2.27800000         62.70491471         62.70405937
         -2.27500000         67.14775346         67.14690293
         -2.27200000         71.59059222         71.58974650
         -2.26900000         84.81908909         84.81790228
         -2.26600000         77.10170601         77.10106789
         -2.26300000         80.82050944         80.81987871
         -2.26000000         84.53931287         84.53868953
         -2.25700000         72.52737531         72.52731111
         -2.25400000         73.65705448         73.65665217
         -2.25100000         76.49988175         76.49949547
         -2.24800000         63.57912757         63.57932568
         -2.24500000         63.37436963         63.37458678
         -2.24200000         48.26897441         48.26935529
         -2.23900000         46.41489839         46.41529589
         -2.23600000         23.05994291         23.06158597
         -2.23300000         14.96481551         14.96606619
         -2.23000000          7.23588560          7.23712957
         -2.22700000         28.89479981         28.89630756
         -2.22400000         23.26512206         23.26579053
         -2.22100000         19.35121684         19.35187868
         -2.21800000         15.43731163         15.43796684
         -2.21500000         11.52340641         11.52405500
         -2.21200000          9.97189088          9.97117887
         -2.20900000         14.20918812         14.20845534
         -2.20600000         18.44648536         18.44573182
         -2.20300000         22.68378260         22.68300829
         -2.20000000         26.92107984         26.92028477
         -2.19700000         30.52581992         30.52517211
         -2.19400000         18.13035707         18.13011176
         -2.19100000         19.34579027         19.34554524
         -2.18800000         20.56122348         20.56097872
         -2.18500000         21.77665669         21.77641220
         -2.18200000         22.99208990         22.99184568
         -2.17900000         24.20752311         24.20727916
         -2.17600000         25.42295631         25.42271264
         -2.17300000         25.06313031         25.06324524
         -2.17000000         24.28685859         24.28697426
         -2.16700000         23.51058687         23.51070328
         -2.16400000         22.73431516         22.73443229
         -2.16100000         53.61199934         53.60533757
         -2.15800000         33.17881933         33.17628892
         -2.15500000         70.32241832         70.31971765
         -2.15200000         81.08788099         81.08771441
         -2.14900000         73.71978960         73.72063540
         -2.14600000         68.13271534         68.13356861
         -2.14300000         98.80533110         98.80672768
         -2.14000000         89.63312393         89.63452157
         -2.13700000         80.46091675         80.46231546
         -2.13400000        102.79798667        102.80037732
         -2.13100000         88.24842049         88.25044099
         -2.12800000         66.66242379         66.66431914
         -2.12500000         40.47981424         40.48131935
         -2.12200000        136.65483886        136.67858624
         -2.11900000         43.14632940         43.14584455
         -2.11600000         45.70068098         45.70014781
         -2.11300000         48.36374118         48.36310314
         -2.11000000         50.96390597         50.96351481
         -2.10700000         52.75398194         52.75346496
         -2.10400000         54.92136632         54.92079097
         -2.10100000         49.65476785         49.65402617
         -2.09800000         39.41719802         39.41703309
         -2.09500000         40.15909725         40.15893244
         -2.09200000         40.90099649         40.90083179
         -2.08900000         41.64289572         41.64273114
         -2.08600000         42.38479495         42.38463049
         -2.08300000         43.12669419         43.12652984
         -2.08000000         43.86859342         43.86842919
         -2.07700000         39.24936103         39.24910924
         -2.07400000         40.51926150         40.51900808
         -2.07100000         41.78916198         41.78890692
         -2.06800000         43.05906245         43.05880575
         -2.06500000         44.32896292         44.32870459
         -2.06200000         52.58698361         52.57789354
         -2.05900000         93.97769169         93.96937261
         -2.05600000         30.30583054         30.30553700
         -2.05300000         31.93686694         31.93656710
         -2.05000000         33.56790335         33.56759720
         -2.04700000         35.19893976         35.19862730
         -2.04400000         38.81874750         38.81834394
         -2.04100000         41.10165311         41.10119830
         -2.03800000         43.82704899         43.82654685
         -2.03500000         46.55999279         46.55949459
         -2.03200000        121.82994873        121.78395515
         -2.02900000         44.17386871         44.17337691
         -2.02600000         46.77077590         46.77028541
         -2.02300000         49.36768308         49.36719391
         -2.02000000         55.65496289         55.65450898
         -2.01700000         58.23824990         58.23779855
         -2.01400000        143.50097926        143.48625641
         -2.01100000         44.70685531         44.70652580
         -2.00800000         47.00142392         47.00113637
         -2.00500000         49.29599254         49.29574694
         -2.00200000         51.59056115         51.59035750
         -1.99900000         53.88512976         53.88496807
         -1.99600000         36.27814879         36.27801551
         -1.99300000         37.15608956         37.15595812
         -1.99000000         38.03403032         38.03390073
         -1.98700000         38.91197109         38.91184334
         -1.98400000         61.47243654         61.47366221
         -1.98100000         52.52549595         52.52685433
         -1.97800000         43.57855535         43.58004645
